sku_id,avg_demand,error_std,safety_stock,reorder_point
SKU0033,27.488165680473372,1.6930271358207545,7.838825337464957,200.25598510077856
SKU0034,37.65384615384615,1.5256730292581029,7.063964980477145,270.6408880574002
SKU0035,29.81360946745562,2.0153901025201106,9.331386760586069,218.0266530327754
SKU0036,26.849112426035504,1.3416268764318486,6.211819367738346,194.15560634998687
SKU0037,30.37278106508876,1.5952598874265311,7.386156642633118,219.99562409825444
SKU0038,35.485207100591715,2.066714674980005,9.56902285661836,257.96547256076036
SKU0039,33.96153846153846,2.1928086439548853,10.152846103150459,247.8836153339197
SKU0040,29.715976331360945,1.8494127526064237,8.562900876089033,216.57473519561566
